Goat_id,Note_date,Message
2074,59:26.7,New EID: 964001009986881
2740,01:00.5,New EID: 964001009986880
2026,02:26.6,New EID: 964001009986879
2026,02:34.5,Previous Tag: 213026
2026,02:34.6,New Tag: 13026
2741,04:06.0,New EID: 964001009986876
2742,05:27.3,New EID: 964001009986878
2098,06:04.1,New EID: 964001009986877
2478,09:47.6,New EID: 964001009986895
2478,10:36.4,Previous Tag: 12117C
2478,10:36.5,New Tag: 14079
2012,12:26.5,New EID: 964001009986894
2012,12:37.5,Previous Tag: 213056
2012,12:37.8,New Tag: 13056
2056,13:20.5,New EID: 964001009986893
2743,16:58.6,New EID: 964001009986891
2054,18:53.7,New EID: 964001009986892
2054,19:07.8,Previous Tag: 112005
2054,19:08.0,New Tag: 12005
2395,26:26.4,New EID: 964001009986890
2395,26:51.9,Previous Tag: 12056B
2395,26:52.1,New Tag: 14080
2537,28:02.8,New EID: 964001009986886
2537,28:11.0,Previous Tag: 012117
2537,28:11.2,New Tag: 12117
1917,28:34.9,New EID: 964001009986887
1917,28:48.8,Previous Tag: 011017
1917,28:48.9,New Tag: 11017
2064,29:15.2,New EID: 964001009986888
2016,29:50.8,New EID: 964001009986935
1971,33:09.4,Previous EID: 964001009986665
1971,33:09.5,New EID: 964001009986934
2188,34:29.8,New EID: 964001009986933
2188,34:37.5,Previous Tag: 213024
2188,34:37.6,New Tag: 13024
2744,36:00.6,New EID: 964001009986931
2745,39:15.7,New EID: 964001009986932
2198,41:24.7,New EID: 964001009986928
2011,42:55.7,New EID: 964001009986621
2011,43:07.2,Mazzie
2204,43:46.9,New EID: 964001009986930
2733,44:34.1,New EID: 964001009986929
2082,45:11.6,New EID: 964001009986927
2172,46:11.7,New EID: 964001009986926
2172,46:20.2,Previous Tag: 213005
2172,46:20.4,New Tag: 13005
2187,46:45.6,New EID: 964001009986924
2094,47:32.6,New EID: 964001009986923
2078,48:17.3,New EID: 964001009986925
2078,48:24.3,Previous Tag: 213025
2078,48:24.5,New Tag: 13025
2104,48:53.9,New EID: 964001009986922
2104,49:00.3,Previous Tag: 213034
2104,49:00.6,New Tag: 13034
2538,49:31.5,New EID: 964001009986921
2538,49:38.8,Previous Tag: 012118
2538,49:39.0,New Tag: 12118
2149,50:00.4,New EID: 964001009986920
1983,52:08.1,New EID: 964001009986919
1876,52:39.3,New EID: 964001009986918
1876,52:49.0,Previous Tag: 009010
1876,52:49.1,New Tag: 9010
2022,53:08.4,New EID: 964001009986917
2161,54:09.5,New EID: 964001009986916
2746,55:47.2,New EID: 964001009986955
2047,56:19.4,New EID: 964001009986954
2161,57:28.2,Previous EID: 964001009986916
2161,57:28.3,New EID: 964001009986953
1992,59:30.3,New EID: 964001009986952
2033,00:07.1,New EID: 964001009986951
2747,01:46.9,New EID: 964001009986950
2549,03:04.0,New EID: 964001009986949
2549,03:59.1,Previous Tag: WAL484
2549,03:59.3,New Tag: 12052
2007,07:39.4,New EID: 964001009986948
2007,08:51.5,Previous Tag: 213077
2007,08:51.7,New Tag: 13077
2748,10:22.8,New EID: 964001009986947
2748,10:41.4,Parrot mouth
2071,11:18.4,New EID: 964001009986946
1961,12:35.4,New EID: 964001009986945
1961,12:44.2,Previous Tag: 012045
1961,12:44.5,New Tag: 12045
2106,13:34.0,New EID: 964001009986944
2106,13:42.8,Previous Tag: 213012
2106,13:43.0,New Tag: 13012
2531,14:21.3,New EID: 964001009986943
2525,16:04.3,New EID: 964001009986942
2525,16:12.0,Previous Tag: 012097
2525,16:12.2,New Tag: 12097
2525,16:28.5,Michele
1879,17:04.1,New EID: 964001009986941
1879,17:11.4,Previous Tag: 011044
1879,17:11.6,New Tag: 11044
1884,17:46.7,New EID: 964001009986940
1884,17:58.1,Previous Tag: 009018
1884,17:58.2,New Tag: 9018
2526,18:42.6,New EID: 964001009986939
2526,18:50.3,Previous Tag: 012099
2526,18:50.5,New Tag: 12099
2526,18:57.0,Oreo
2519,19:17.2,New EID: 964001009986938
2519,19:25.4,Previous Tag: 012085
2519,19:25.5,New Tag: 12085
2004,20:10.6,New EID: 964001009986937
2004,20:19.1,Previous Tag: 010014
2004,20:19.3,New Tag: 10014
2004,20:43.9,Zena
2017,22:00.7,New EID: 964001009986936
2017,22:07.2,Previous Tag: 213022
2017,22:07.4,New Tag: 13022
2066,22:47.6,New EID: 964001009986914
2749,24:01.1,New EID: 964001009986913
2750,33:51.8,New EID: 964001009986915
2750,35:22.7,Previous Tag: 12053B
2750,35:22.8,New Tag: 14081
2750,35:40.2,Buterscotch
2398,38:07.9,New EID: 964001009986912
2398,38:43.1,Previous Tag: 12057B
2398,38:43.3,New Tag: OR0257
2398,39:47.8,Kburton
2559,40:17.3,New EID: 964001009986911
2559,40:37.4,Previous Tag: 12053A
2559,40:37.6,New Tag: 14082
2559,41:08.1,Previous Tag: 14082
2559,41:08.4,New Tag: OR0258
2557,42:21.9,New EID: 964001009986910
2557,42:37.1,Previous Tag: 12015A
2557,42:37.3,New Tag: OR0259
2557,43:09.9,andrew 2
2557,01:30.0,New EID: 964001009986910
2557,01:31.0,Previous Tag: 12015A
2557,01:32.0,New Tag: OR0259
2557,01:33.0,andrew 2
2559,01:37.0,New EID: 964001009986911
2559,01:38.0,Previous Tag: 12053A
2559,01:39.0,New Tag: 14082
2559,01:40.0,Previous Tag: 14082
2559,01:41.0,New Tag: OR0258
2398,01:44.0,New EID: 964001009986912
2398,01:45.0,Previous Tag: 12057B
2398,01:46.0,New Tag: OR0257
2398,01:47.0,Kburton
2265,01:51.0,New EID: 964001009986872
2265,01:52.0,Previous Tag: 09010B
2265,01:53.0,New Tag: OR0255
2265,01:54.0,Ike
2264,01:58.0,New EID: 964001009986873
2264,01:59.0,Previous Tag: 09010A
2264,02:00.0,New Tag: OR0253
2264,02:01.0,Mike
2439,02:05.0,New EID: 964001009986821
2439,02:06.0,Previous Tag: 12081C
2439,02:07.0,New Tag: OR0252
2219,02:12.0,New EID: 964001009986796
2219,02:13.0,Previous Tag: 10002B
2219,02:14.0,New Tag: OR0251
2238,02:19.0,New EID: 964001009986790
2238,02:20.0,Previous Tag: 10016B
2238,02:21.0,New Tag: OR0250
2238,02:22.0,Smartie
2243,02:26.0,New EID: 964001009986791
2243,02:27.0,Previous Tag: 10019A
2243,02:28.0,New Tag: OR0249
2326,02:33.0,New EID: 964001009986792
2326,02:34.0,Previous Tag: 12006C
2326,02:35.0,New Tag: OR0248
2326,02:36.0,Fizzie
2395,15:58.0,New EID: 964001009986890
2395,15:59.0,Previous Tag: 12056B
2395,16:00.0,New Tag: 14080
2478,16:05.0,New EID: 964001009986895
2478,16:06.0,Previous Tag: 12117C
2478,16:07.0,New Tag: 14079
2313,16:12.0,New EID: 964001009986860
2313,16:13.0,Previous Tag: 11046B
2313,16:14.0,New Tag: 14077
2388,16:19.0,New EID: 964001009986861
2388,16:20.0,Previous Tag: 12050A
2388,16:21.0,New Tag: 14076
2257,16:26.0,New EID: 964001009986862
2257,16:27.0,Previous Tag: 09005A
2257,16:28.0,New Tag: 14075
2297,16:33.0,New EID: 964001009986863
2297,16:34.0,Previous Tag: 11027A
2297,16:35.0,New Tag: 14074
2459,16:40.0,New EID: 964001009986866
2459,16:41.0,Previous Tag: 12100B
2459,16:42.0,New Tag: 14073
2273,16:47.0,New EID: 964001009986864
2273,16:48.0,Previous Tag: 09022A
2273,16:49.0,New Tag: 14072
2235,16:54.0,New EID: 964001009986865
2235,16:55.0,Previous Tag: 10011B
2235,16:56.0,New Tag: 14071
2335,17:01.0,New EID: 964001009986868
2335,17:02.0,Previous Tag: 12013B
2335,17:03.0,New Tag: 14070
2470,17:08.0,New EID: 964001009986867
2470,17:09.0,Previous Tag: 12112B
2470,17:10.0,New Tag: 14069
2310,17:15.0,New EID: 964001009986870
2310,17:16.0,Previous Tag: 11044B
2310,17:17.0,New Tag: 14068
2469,17:22.0,New EID: 964001009986869
2469,17:23.0,Previous Tag: 12111S
2469,17:24.0,New Tag: 14067
2469,17:25.0,Julie
2469,17:26.0,Julie
2403,17:29.0,New EID: 964001009986874
2403,17:30.0,Previous Tag: 12061A
2403,17:31.0,New Tag: 14066
2407,17:36.0,New EID: 964001009986875
2407,17:37.0,Previous Tag: 12064A
2407,17:38.0,New Tag: 14065
2336,17:43.0,New EID: 964001009986851
2336,17:44.0,Previous Tag: 12013C
2336,17:45.0,New Tag: 14064
2336,17:46.0,Model baby
2341,17:50.0,New EID: 964001009986852
2341,17:51.0,Previous Tag: 12018C
2341,17:52.0,New Tag: 14063
2341,17:53.0,Miss pixie
2303,17:57.0,New EID: 964001009986853
2303,17:58.0,Previous Tag: 11034A
2303,17:59.0,New Tag: 14062
2481,18:04.0,New EID: 964001009986848
2481,18:05.0,Previous Tag: 12119A
2481,18:06.0,New Tag: 14061
2563,18:11.0,New EID: 964001009986849
2563,18:12.0,Previous Tag: 12063B
2563,18:13.0,New Tag: 14060
2406,18:18.0,New EID: 964001009986854
2406,18:19.0,Previous Tag: 12062B
2406,18:20.0,New Tag: 14059
2262,18:25.0,New EID: 964001009986850
2262,18:26.0,Previous Tag: 09009B
2262,18:27.0,New Tag: 14058
2337,18:32.0,New EID: 964001009986633
2337,18:33.0,Previous Tag: 12016S
2337,18:34.0,New Tag: 14057
2462,18:40.0,New EID: 964001009986847
2462,18:41.0,Previous Tag: 12103B
2462,18:42.0,New Tag: 14056
2561,18:47.0,New EID: 964001009986846
2561,18:48.0,Previous Tag: 12053B
2561,18:49.0,New Tag: 14055
2443,18:54.0,New EID: 964001009986842
2443,18:55.0,Previous Tag: 12085B
2443,18:56.0,New Tag: 14054
2344,19:01.0,New EID: 964001009986855
2344,19:02.0,Previous Tag: 12020A
2344,19:03.0,New Tag: 14053
2393,19:08.0,New EID: 964001009986837
2393,19:09.0,Previous Tag: 12055A
2393,19:10.0,New Tag: 14052
2426,19:15.0,New EID: 964001009986838
2426,19:16.0,Previous Tag: 12075S
2426,19:17.0,New Tag: 14051
2380,19:22.0,New EID: 964001009986839
2380,19:23.0,Previous Tag: 12046A
2380,19:24.0,New Tag: 14050
2438,19:29.0,New EID: 964001009986840
2438,19:30.0,Previous Tag: 12081A
2438,19:31.0,New Tag: 14048
2410,19:36.0,New EID: 964001009986843
2410,19:37.0,Previous Tag: 12065B
2410,19:38.0,New Tag: 14047
2331,19:43.0,New EID: 964001009986844
2331,19:44.0,Previous Tag: 12011B
2331,19:45.0,New Tag: 14046
2382,19:57.0,New EID: 964001009986845
2382,19:58.0,Previous Tag: 12047A
2382,19:59.0,New Tag: 14044
2308,20:04.0,New EID: 964001009986816
2308,20:05.0,Previous Tag: 11042B
2308,20:06.0,New Tag: 14043
2556,20:11.0,New EID: 964001009986818
2556,20:12.0,Previous Tag: 09021A
2556,20:13.0,New Tag: 14042
2268,20:18.0,New EID: 964001009986820
2268,20:19.0,Previous Tag: 09015A
2268,20:20.0,New Tag: 14041
2445,20:32.0,New EID: 964001009986822
2445,20:33.0,Previous Tag: 12087B
2445,20:34.0,New Tag: 14039
2422,20:39.0,New EID: 964001009986823
2422,20:40.0,Previous Tag: 12073A
2422,20:41.0,New Tag: 14038
2422,20:42.0,milky way
2381,20:46.0,New EID: 964001009986834
2381,20:47.0,Previous Tag: 12046B
2381,20:48.0,New Tag: 14037
2381,20:49.0,She was tagged a boy
2295,20:53.0,New EID: 964001009986824
2295,20:54.0,Previous Tag: 11025A
2295,20:55.0,New Tag: 14036
2355,21:00.0,New EID: 964001009986629
2355,21:01.0,EID should be reassigned
2355,21:02.0,Previous Tag: 12026B
2355,21:03.0,New Tag: 14035
2332,21:08.0,New EID: 964001009986833
2332,21:09.0,Previous Tag: 12012B
2332,21:10.0,New Tag: 14034
2465,21:15.0,New EID: 964001009986832
2465,21:16.0,Previous Tag: 12105B
2465,21:17.0,New Tag: 14033
2281,21:22.0,New EID: 964001009986831
2281,21:23.0,Previous Tag: 09026A
2281,21:24.0,New Tag: 14032
2361,21:29.0,New EID: 964001009986835
2361,21:30.0,Previous Tag: 12031A
2361,21:31.0,New Tag: 14031
2286,21:36.0,New EID: 964001009986830
2286,21:37.0,Previous Tag: 11012A
2286,21:38.0,New Tag: 14030
2447,21:43.0,New EID: 964001009986829
2447,21:44.0,Previous Tag: 12090C
2447,21:45.0,New Tag: 14029
2305,21:50.0,New EID: 964001009986635
2305,21:51.0,Previous Tag: 11041C
2305,21:52.0,New Tag: 14028
2254,21:58.0,New EID: 964001009986825
2254,21:59.0,Previous Tag: 09004A
2254,22:00.0,New Tag: 14027
2234,22:05.0,New EID: 964001009986828
2234,22:06.0,Previous Tag: 10010S
2234,22:07.0,New Tag: 14026
2292,22:12.0,New EID: 964001009986827
2292,22:13.0,Previous Tag: 11023A
2292,22:14.0,New Tag: 14025
2409,22:19.0,New EID: 964001009986826
2409,22:20.0,Previous Tag: 12065A
2409,22:21.0,New Tag: 14024
2322,22:26.0,New EID: 964001009986805
2322,22:27.0,Previous Tag: 12005A
2322,22:28.0,New Tag: 14023
2474,22:33.0,New EID: 964001009986804
2474,22:34.0,Previous Tag: 12116A
2474,22:35.0,New Tag: 14022
2468,22:40.0,New EID: 964001009986803
2468,22:41.0,Previous Tag: 12109S
2468,22:42.0,New Tag: 14021
2377,22:47.0,New EID: 964001009986802
2377,22:48.0,Previous Tag: 12041B
2377,22:49.0,New Tag: 14020
2435,22:54.0,New EID: 964001009986801
2435,22:55.0,Previous Tag: 12080A
2435,22:56.0,New Tag: 14019
2365,23:01.0,New EID: 964001009986799
2365,23:02.0,Previous Tag: 12036B
2365,23:03.0,New Tag: 14018
2562,23:08.0,New EID: 964001009986800
2562,23:09.0,Previous Tag: 12063A
2562,23:10.0,New Tag: 14017
2282,23:15.0,New EID: 964001009986798
2282,23:16.0,Previous Tag: 09026B
2282,23:17.0,New Tag: 14016
2373,23:22.0,New EID: 964001009986797
2373,23:23.0,Previous Tag: 12040A
2373,23:24.0,New Tag: 14015
2224,23:29.0,New EID: 964001009986815
2224,23:30.0,Previous Tag: 10005B
2224,23:31.0,New Tag: 14014
2304,23:36.0,New EID: 964001009986813
2304,23:37.0,Previous Tag: 11034B
2304,23:38.0,New Tag: 14013
2328,23:43.0,New EID: 964001009986812
2328,23:44.0,Previous Tag: 12008B
2328,23:45.0,New Tag: 14012
2383,23:50.0,New EID: 964001009986811
2383,23:51.0,Previous Tag: 12047B
2383,23:52.0,New Tag: 14011
2476,23:57.0,New EID: 964001009986810
2476,23:58.0,Previous Tag: 12117A
2476,23:59.0,New Tag: 14010
2456,24:04.0,New EID: 964001009986809
2456,24:05.0,Previous Tag: 12099B
2456,24:06.0,New Tag: 14009
2401,24:11.0,New EID: 964001009986808
2401,24:12.0,Previous Tag: 12060S
2401,24:13.0,New Tag: 14008
2358,24:18.0,New EID: 964001009986807
2358,24:19.0,Previous Tag: 12029C
2358,24:20.0,New Tag: 14007
2397,24:25.0,New EID: 964001009986806
2397,24:26.0,Previous Tag: 12057A
2397,24:27.0,New Tag: 14006
2460,24:32.0,New EID: 964001009986786
2460,24:33.0,Previous Tag: 12101A
2460,24:34.0,New Tag: 14005
2414,24:39.0,New EID: 964001009986787
2414,24:40.0,Previous Tag: 12068A
2414,24:41.0,New Tag: 14004
2325,24:46.0,New EID: 964001009986788
2325,24:47.0,Previous Tag: 12006B
2325,24:48.0,New Tag: 14003
2267,24:53.0,New EID: 964001009986789
2267,24:54.0,Previous Tag: 09014A
2267,24:55.0,New Tag: 14002
2267,24:56.0,Big girl
2558,25:00.0,New EID: 964001009986793
2558,25:01.0,Previous Tag: 12015B
2558,25:02.0,New Tag: 14001
2101,25:07.0,New EID: 964001009986707
2101,25:08.0,Previous Tag: 213088
2101,25:09.0,New Tag: 13088
2100,25:14.0,New EID: 964001009986771
2096,25:21.0,New EID: 964001009986708
2096,25:22.0,Previous Tag: 213084
2096,25:23.0,New Tag: 13084
2094,25:28.0,New EID: 964001009986923
2201,25:41.0,New EID: 964001009986683
2201,25:42.0,Pocket baby
2201,25:43.0,Previous Tag: 213080
2201,25:44.0,New Tag: 13080
2024,25:48.0,New EID: 964001009986858
2066,25:55.0,New EID: 964001009986914
2007,26:02.0,New EID: 964001009986948
2007,26:03.0,Previous Tag: 213077
2007,26:04.0,New Tag: 13077
2033,26:09.0,New EID: 964001009986951
2544,26:16.0,New EID: 964001009986688
2064,26:23.0,New EID: 964001009986888
2082,26:30.0,New EID: 964001009986927
2074,26:37.0,New EID: 964001009986881
2075,26:44.0,New EID: 964001009986714
2075,26:45.0,Previous Tag: 213069
2075,26:46.0,New Tag: 13069
2175,26:57.0,New EID: 964001009986778
2175,26:58.0,Previous Tag: 213067
2175,26:59.0,New Tag: 13067
2009,27:10.0,New EID: 964001009986686
2067,27:17.0,New EID: 964001009986689
2128,27:24.0,New EID: 964001009986713
2012,27:37.0,New EID: 964001009986894
2012,27:38.0,Previous Tag: 213056
2012,27:39.0,New Tag: 13056
2011,27:44.0,New EID: 964001009986621
2011,27:45.0,Mazzie
2042,27:51.0,New EID: 964001009986760
2205,27:58.0,New EID: 964001009986773
2068,28:05.0,New EID: 964001009986774
2159,28:12.0,New EID: 964001009986885
1983,28:19.0,New EID: 964001009986919
2053,28:26.0,New EID: 964001009986678
2053,28:27.0,Previous Tag: 213047
2053,28:28.0,New Tag: 13047
2092,28:33.0,New EID: 964001009986691
2092,28:34.0,Previous Tag: 213046
2092,28:35.0,New Tag: 13046
2179,28:40.0,New EID: 964001009986884
2204,28:47.0,New EID: 964001009986930
2149,29:00.0,New EID: 964001009986920
2214,29:07.0,New EID: 964001009986692
2056,29:14.0,New EID: 964001009986893
2113,29:21.0,New EID: 964001009986777
2071,29:28.0,New EID: 964001009986946
2104,29:35.0,New EID: 964001009986922
2104,29:36.0,Previous Tag: 213034
2104,29:37.0,New Tag: 13034
2543,29:48.0,New EID: 964001009986759
2189,30:02.0,New EID: 964001009986772
2098,30:09.0,New EID: 964001009986877
2198,30:16.0,New EID: 964001009986928
2026,30:30.0,New EID: 964001009986879
2026,30:31.0,Previous Tag: 213026
2026,30:32.0,New Tag: 13026
2078,30:37.0,New EID: 964001009986925
2078,30:38.0,Previous Tag: 213025
2078,30:39.0,New Tag: 13025
2188,30:44.0,New EID: 964001009986933
2188,30:45.0,Previous Tag: 213024
2188,30:46.0,New Tag: 13024
2187,30:51.0,New EID: 964001009986924
2017,30:58.0,New EID: 964001009986936
2017,30:59.0,Previous Tag: 213022
2017,31:00.0,New Tag: 13022
2016,31:05.0,New EID: 964001009986935
2161,31:12.0,New EID: 964001009986916
2161,31:13.0,Previous EID: 964001009986916
2161,31:14.0,New EID: 964001009986953
2199,31:25.0,New EID: 964001009986857
2106,31:32.0,New EID: 964001009986944
2106,31:33.0,Previous Tag: 213012
2106,31:34.0,New Tag: 13012
2105,31:39.0,New EID: 964001009986703
2093,31:46.0,New EID: 964001009986882
2047,32:00.0,New EID: 964001009986954
2172,32:07.0,New EID: 964001009986926
2172,32:08.0,Previous Tag: 213005
2172,32:09.0,New Tag: 13005
2022,32:14.0,New EID: 964001009986917
2541,32:27.0,New EID: 964001009986723
2541,32:28.0,Previous Tag: 012123
2541,32:29.0,New Tag: 12123
2542,32:50.0,New EID: 964001009986672
2542,32:51.0,Previous Tag: 012121
2542,32:52.0,New Tag: 12121
2539,33:08.0,New EID: 964001009986654
2539,33:09.0,Previous Tag: 012119
2539,33:10.0,New Tag: 12119
2538,33:26.0,New EID: 964001009986921
2538,33:27.0,Previous Tag: 012118
2538,33:28.0,New Tag: 12118
2537,33:38.0,New EID: 964001009986886
2537,33:39.0,Previous Tag: 012117
2537,33:40.0,New Tag: 12117
1934,33:50.0,New EID: 964001009986643
1934,33:51.0,Previous Tag: 012116
1934,33:52.0,New Tag: 12116
2536,34:08.0,New EID: 964001009986732
2536,34:09.0,Previous Tag: 012115
2536,34:10.0,New Tag: 12115
2535,34:14.0,New EID: 964001009986766
2535,34:15.0,Previous Tag: 012114
2535,34:16.0,New Tag: 12114
2534,34:26.0,New EID: 964001009986664
2534,34:27.0,Previous Tag: 012112
2534,34:28.0,New Tag: 12112
1907,34:32.0,New EID: 964001009986675
1907,34:33.0,Previous Tag: 012111
1907,34:34.0,New Tag: 12111
2533,34:38.0,New EID: 964001009986684
2533,34:39.0,Previous Tag: 012109
2533,34:40.0,New Tag: 12109
2532,34:50.0,New EID: 964001009986659
2532,34:51.0,Previous Tag: 012107
2532,34:52.0,New Tag: 12107
2531,35:02.0,New EID: 964001009986943
2530,35:14.0,New EID: 964001009986749
2530,35:15.0,Previous Tag: 012105
2530,35:16.0,New Tag: 12105
2529,35:20.0,New EID: 964001009986701
2529,35:21.0,Right ear tagged wild child
2529,35:22.0,Previous Tag: 012104
2529,35:23.0,New Tag: 12104
2528,35:32.0,New EID: 964001009986782
2528,35:33.0,Previous Tag: 012103
2528,35:34.0,New Tag: 12103
2528,35:35.0,Oprah
1939,35:44.0,New EID: 964001009986743
1939,35:45.0,Previous Tag: 012101
1939,35:46.0,New Tag: 12101
2527,35:56.0,New EID: 964001009986715
2527,35:57.0,Previous Tag: 012100
2527,35:58.0,New Tag: 12100
2526,36:08.0,New EID: 964001009986939
2526,36:09.0,Previous Tag: 012099
2526,36:10.0,New Tag: 12099
2526,36:11.0,Oreo
2525,36:20.0,New EID: 964001009986942
2525,36:21.0,Previous Tag: 012097
2525,36:22.0,New Tag: 12097
2525,36:23.0,Michele
2524,36:38.0,New EID: 964001009986658
2524,36:39.0,Previous Tag: 012095
2524,36:40.0,New Tag: 12095
2523,36:44.0,New EID: 964001009986779
2523,36:45.0,Previous Tag: 012093
2523,36:46.0,New Tag: 12093
1945,37:02.0,New EID: 964001009986661
1945,37:03.0,Previous Tag: 012092
1945,37:04.0,New Tag: 12092
1902,37:14.0,New EID: 964001009986728
1902,37:15.0,Previous Tag: 012091
1902,37:16.0,New Tag: 12091
2522,37:32.0,New EID: 964001009986780
2522,37:33.0,Previous Tag: 012090
2522,37:34.0,New Tag: 12090
2521,37:43.0,New EID: 964001009986698
2521,37:44.0,Previous Tag: 012088
2521,37:45.0,New Tag: 12088
2521,37:46.0,Salsa
2446,37:49.0,New EID: 964001009986720
2520,37:56.0,New EID: 964001009986753
2520,37:57.0,Previous Tag: 012087
2520,37:58.0,New Tag: 12087
2519,38:08.0,New EID: 964001009986938
2519,38:09.0,Previous Tag: 012085
2519,38:10.0,New Tag: 12085
2517,38:26.0,New EID: 964001009986763
2517,38:27.0,Previous Tag: 012083
2517,38:28.0,New Tag: 12083
2518,38:32.0,New EID: 964001009986652
2518,38:33.0,Previous Tag: 012082
2518,38:34.0,New Tag: 12082
2516,38:45.0,New EID: 964001009986705
